"country","scenario","species","crop","variable","units","y_2014","y_2015","y_2016","y_2017","y_2018"
0,0,"Fruits","Apples and products","EF SO2 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Apples and products","EF NMVOC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Apples and products","EF NH3 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Apples and products","EF PM10 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Apples and products","EF PM2.5 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Apples and products","EF BC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Apples and products","EF OC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Apples and products","EF CH4 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Apples and products","fuel consumption per hectare","GJ hectare-1","0.63","0.63","0.63","0.63","0.63"
0,0,"Fruits","Apples and products","EF CO2 diesel consumption","kg GJ-1","74.1","74.1","74.1","74.1","74.1"
0,0,"Fruits","Apples and products","EF CO diesel consumption","kg GJ-1","0.13","0.13","0.13","0.13","0.13"
0,0,"Fruits","Apples and products","EF NOx diesel consumption","kg GJ-1","0.942","0.942","0.942","0.942","0.942"
0,0,"Fruits","Apples and products","EF SO2 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Fruits","Apples and products","EF NMVOC diesel consumption","kg GJ-1","0.05","0.05","0.05","0.05","0.05"
0,0,"Fruits","Apples and products","EF NH3 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Fruits","Apples and products","EF PM10 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Fruits","Apples and products","EF PM2.5 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Fruits","Apples and products","EF BC diesel consumption","kg GJ-1","0.04","0.04","0.04","0.04","0.04"
0,0,"Fruits","Apples and products","EF OC diesel consumption","kg GJ-1","0.028","0.028","0.028","0.028","0.028"
0,0,"Fruits","Apples and products","EF CH4 diesel consumption","kg GJ-1","0.01","0.01","0.01","0.01","0.01"
0,0,"Fruits","Bananas","Fraction Consumption Waste","fraction","0.05","0.05","0.05","0.05","0.05"
0,0,"Fruits","Bananas","Fraction food supply consumed","fraction","0","0","0","0","0"
0,0,"Fruits","Bananas","Fraction food supply wasted","fraction","0","0","0","0","0"
0,0,"Fruits","Bananas","kcal per tonne","kcal per tonne","NaN","NaN","NaN","NaN","NaN"
0,0,"Fruits","Bananas","Loss","tonnes","0","0","0","0","0"
0,0,"Fruits","Bananas","Stock var","tonnes","0","0","0","0","0"
0,0,"Fruits","Bananas","Import","tonnes","0","0","0","0","0"
0,0,"Fruits","Bananas","Export","tonnes","0","0","0","0","0"
0,0,"Fruits","Bananas","Seed","tonnes","0","0","0","0","0"
0,0,"Fruits","Bananas","Processing","tonnes","0","0","0","0","0"
0,0,"Fruits","Bananas","Nonfood","tonnes","0","0","0","0","0"
0,0,"Fruits","Bananas","Fraction grain feed","fraction","0","0","0","0","0"
0,0,"Fruits","Bananas","Area Harvested","hectares","0","0","0","0","0"
0,0,"Fruits","Bananas","Fixed N","kg N ha-1 y-1","5","5","5","5","5"
0,0,"Fruits","Bananas","N deposition","kg N ha-1 y-1","5.73103341082226","5.71291241751909","5.79631342071283","5.79631342071283","5.79631342071283"
0,0,"Fruits","Bananas","N pct in crop","Percent","0.112","0.112","0.112","0.112","0.112"
0,0,"Fruits","Bananas","ymax","kg N ha y-1","105","105","105","105","105"
0,0,"Fruits","Bananas","Dry Matter Fraction","fraction","0","0","0","0","0"
0,0,"Fruits","Bananas","Fraction Oxidised","fraction","0.9","0.9","0.9","0.9","0.9"
0,0,"Fruits","Bananas","slope_ag","unitless","0","0","0","0","0"
0,0,"Fruits","Bananas","intercept_ag","unitless","0","0","0","0","0"
0,0,"Fruits","Bananas","residue_ratio_agbg","unitless","0","0","0","0","0"
0,0,"Fruits","Bananas","ncont_ag","fraction","0","0","0","0","0"
0,0,"Fruits","Bananas","ncont_bg","unitless","0","0","0","0","0"
0,0,"Fruits","Bananas","fuel_pct","Percent","0","0","0","0","0"
0,0,"Fruits","Bananas","frac_burned","fraction","0.25","0.25","0.25","0.25","0.25"
0,0,"Fruits","Bananas","EF CO residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Bananas","EF NOx residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Bananas","EF SO2 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Bananas","EF NMVOC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Bananas","EF NH3 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Bananas","EF PM10 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Bananas","EF PM2.5 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Bananas","EF BC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Bananas","EF OC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Bananas","EF CH4 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Bananas","fuel consumption per hectare","GJ hectare-1","0.63","0.63","0.63","0.63","0.63"
0,0,"Fruits","Bananas","EF CO2 diesel consumption","kg GJ-1","74.1","74.1","74.1","74.1","74.1"
0,0,"Fruits","Bananas","EF CO diesel consumption","kg GJ-1","0.13","0.13","0.13","0.13","0.13"
0,0,"Fruits","Bananas","EF NOx diesel consumption","kg GJ-1","0.942","0.942","0.942","0.942","0.942"
0,0,"Fruits","Bananas","EF SO2 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Fruits","Bananas","EF NMVOC diesel consumption","kg GJ-1","0.05","0.05","0.05","0.05","0.05"
0,0,"Fruits","Bananas","EF NH3 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Fruits","Bananas","EF PM10 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Fruits","Bananas","EF PM2.5 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Fruits","Bananas","EF BC diesel consumption","kg GJ-1","0.04","0.04","0.04","0.04","0.04"
0,0,"Fruits","Bananas","EF OC diesel consumption","kg GJ-1","0.028","0.028","0.028","0.028","0.028"
0,0,"Fruits","Bananas","EF CH4 diesel consumption","kg GJ-1","0.01","0.01","0.01","0.01","0.01"
0,0,"Fruits","Citrus, Other","Fraction Consumption Waste","fraction","0.02","0.02","0.02","0.02","0.02"
0,0,"Fruits","Citrus, Other","Fraction food supply consumed","fraction","0.00485148514851485","0.0049746192893401","0.0049360712901976","0.00501772351319417","0.00495334370139969"
0,0,"Fruits","Citrus, Other","Fraction food supply wasted","fraction","9.9009900990099e-05","0.000101522842639594","0.000100736148779543","0.000102402520677432","0.000101088646967341"
0,0,"Fruits","Citrus, Other","kcal per tonne","kcal per tonne","260714.285714286","254833.512352309","260714.285714286","264640.267707752","268534.238822864"
0,0,"Fruits","Citrus, Other","Loss","tonnes","567000","595000","597000","604000","611000"
0,0,"Fruits","Citrus, Other","Stock var","tonnes","0","0","0","0","0"
0,0,"Fruits","Citrus, Other","Import","tonnes","0","0","0","0","0"
0,0,"Fruits","Citrus, Other","Export","tonnes","0","0","0","0","0"
0,0,"Fruits","Citrus, Other","Seed","tonnes","0","0","0","0","0"
0,0,"Fruits","Citrus, Other","Processing","tonnes","0","0","0","0","0"
0,0,"Fruits","Citrus, Other","Nonfood","tonnes","0","0","0","0","0"
0,0,"Fruits","Citrus, Other","Fraction grain feed","fraction","0","0","0","0","0"
0,0,"Fruits","Citrus, Other","Area Harvested","hectares","0","0","0","0","0"
0,0,"Fruits","Citrus, Other","Fixed N","kg N ha-1 y-1","5","5","5","5","5"
0,0,"Fruits","Citrus, Other","N deposition","kg N ha-1 y-1","5.73103341082226","5.71291241751909","5.79631342071283","5.79631342071283","5.79631342071283"
0,0,"Fruits","Citrus, Other","N pct in crop","Percent","0.18","0.18","0.18","0.18","0.18"
0,0,"Fruits","Citrus, Other","ymax","kg N ha y-1","105","105","105","105","105"
0,0,"Fruits","Citrus, Other","Dry Matter Fraction","fraction","0","0","0","0","0"
0,0,"Fruits","Citrus, Other","Fraction Oxidised","fraction","0.9","0.9","0.9","0.9","0.9"
0,0,"Fruits","Citrus, Other","slope_ag","unitless","0","0","0","0","0"
0,0,"Fruits","Citrus, Other","intercept_ag","unitless","0","0","0","0","0"
0,0,"Fruits","Citrus, Other","residue_ratio_agbg","unitless","0","0","0","0","0"
0,0,"Fruits","Citrus, Other","ncont_ag","fraction","0","0","0","0","0"
0,0,"Fruits","Citrus, Other","ncont_bg","unitless","0","0","0","0","0"
0,0,"Fruits","Citrus, Other","fuel_pct","Percent","0","0","0","0","0"
0,0,"Fruits","Citrus, Other","frac_burned","fraction","0.25","0.25","0.25","0.25","0.25"
0,0,"Fruits","Citrus, Other","EF CO residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Citrus, Other","EF NOx residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Citrus, Other","EF SO2 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Citrus, Other","EF NMVOC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Citrus, Other","EF NH3 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Citrus, Other","EF PM10 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Citrus, Other","EF PM2.5 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Citrus, Other","EF BC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Citrus, Other","EF OC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Citrus, Other","EF CH4 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Citrus, Other","fuel consumption per hectare","GJ hectare-1","0.63","0.63","0.63","0.63","0.63"
0,0,"Fruits","Citrus, Other","EF CO2 diesel consumption","kg GJ-1","74.1","74.1","74.1","74.1","74.1"
0,0,"Fruits","Citrus, Other","EF CO diesel consumption","kg GJ-1","0.13","0.13","0.13","0.13","0.13"
0,0,"Fruits","Citrus, Other","EF NOx diesel consumption","kg GJ-1","0.942","0.942","0.942","0.942","0.942"
0,0,"Fruits","Citrus, Other","EF SO2 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Fruits","Citrus, Other","EF NMVOC diesel consumption","kg GJ-1","0.05","0.05","0.05","0.05","0.05"
0,0,"Fruits","Citrus, Other","EF NH3 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Fruits","Citrus, Other","EF PM10 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Fruits","Citrus, Other","EF PM2.5 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Fruits","Citrus, Other","EF BC diesel consumption","kg GJ-1","0.04","0.04","0.04","0.04","0.04"
0,0,"Fruits","Citrus, Other","EF OC diesel consumption","kg GJ-1","0.028","0.028","0.028","0.028","0.028"
0,0,"Fruits","Citrus, Other","EF CH4 diesel consumption","kg GJ-1","0.01","0.01","0.01","0.01","0.01"
0,0,"Fruits","Dates","Fraction Consumption Waste","fraction","0.02","0.02","0.02","0.02","0.02"
0,0,"Fruits","Dates","Fraction food supply consumed","fraction","0","0","0","0","0"
0,0,"Fruits","Dates","Fraction food supply wasted","fraction","0","0","0","0","0"
0,0,"Fruits","Dates","kcal per tonne","kcal per tonne","0","0","NaN","0","0"
0,0,"Fruits","Dates","Loss","tonnes","0","0","0","0","0"
0,0,"Fruits","Dates","Stock var","tonnes","0","0","0","0","0"
0,0,"Fruits","Dates","Import","tonnes","3000","2000","0","2000","3000"
0,0,"Fruits","Dates","Export","tonnes","0","0","0","0","0"
0,0,"Fruits","Dates","Seed","tonnes","0","0","0","0","0"
0,0,"Fruits","Dates","Processing","tonnes","0","0","0","0","0"
0,0,"Fruits","Dates","Nonfood","tonnes","0","0","0","0","0"
0,0,"Fruits","Dates","Fraction grain feed","fraction","0","0","0","0","0"
0,0,"Fruits","Dates","Area Harvested","hectares","0","0","0","0","0"
0,0,"Fruits","Dates","Fixed N","kg N ha-1 y-1","5","5","5","5","5"
0,0,"Fruits","Dates","N deposition","kg N ha-1 y-1","5.73103341082226","5.71291241751909","5.79631342071283","5.79631342071283","5.79631342071283"
0,0,"Fruits","Dates","N pct in crop","Percent","0.24","0.24","0.24","0.24","0.24"
0,0,"Fruits","Dates","ymax","kg N ha y-1","105","105","105","105","105"
0,0,"Fruits","Dates","Dry Matter Fraction","fraction","0","0","0","0","0"
0,0,"Fruits","Dates","Fraction Oxidised","fraction","0.9","0.9","0.9","0.9","0.9"
0,0,"Fruits","Dates","slope_ag","unitless","0","0","0","0","0"
0,0,"Fruits","Dates","intercept_ag","unitless","0","0","0","0","0"
0,0,"Fruits","Dates","residue_ratio_agbg","unitless","0","0","0","0","0"
0,0,"Fruits","Dates","ncont_ag","fraction","0","0","0","0","0"
0,0,"Fruits","Dates","ncont_bg","unitless","0","0","0","0","0"
0,0,"Fruits","Dates","fuel_pct","Percent","0","0","0","0","0"
0,0,"Fruits","Dates","frac_burned","fraction","0.25","0.25","0.25","0.25","0.25"
0,0,"Fruits","Dates","EF CO residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Dates","EF NOx residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Dates","EF SO2 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Dates","EF NMVOC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Dates","EF NH3 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Dates","EF PM10 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Dates","EF PM2.5 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Dates","EF BC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Dates","EF OC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Dates","EF CH4 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Dates","fuel consumption per hectare","GJ hectare-1","0.63","0.63","0.63","0.63","0.63"
0,0,"Fruits","Dates","EF CO2 diesel consumption","kg GJ-1","74.1","74.1","74.1","74.1","74.1"
0,0,"Fruits","Dates","EF CO diesel consumption","kg GJ-1","0.13","0.13","0.13","0.13","0.13"
0,0,"Fruits","Dates","EF NOx diesel consumption","kg GJ-1","0.942","0.942","0.942","0.942","0.942"
0,0,"Fruits","Dates","EF SO2 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Fruits","Dates","EF NMVOC diesel consumption","kg GJ-1","0.05","0.05","0.05","0.05","0.05"
0,0,"Fruits","Dates","EF NH3 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Fruits","Dates","EF PM10 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Fruits","Dates","EF PM2.5 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Fruits","Dates","EF BC diesel consumption","kg GJ-1","0.04","0.04","0.04","0.04","0.04"
0,0,"Fruits","Dates","EF OC diesel consumption","kg GJ-1","0.028","0.028","0.028","0.028","0.028"
0,0,"Fruits","Dates","EF CH4 diesel consumption","kg GJ-1","0.01","0.01","0.01","0.01","0.01"
0,0,"Fruits","Fruits, Other","Fraction Consumption Waste","fraction","0.05","0.05","0.05","0.05","0.05"
0,0,"Fruits","Fruits, Other","Fraction food supply consumed","fraction","0.00578827113480579","0.00593518156969934","0.0058891902363425","0.00598660890114218","0.00590979782270607"
0,0,"Fruits","Fruits, Other","Fraction food supply wasted","fraction","0.000304645849200305","0.000312377977352597","0.000309957380860132","0.000315084679007483","0.00031104199066874"
0,0,"Fruits","Fruits, Other","kcal per tonne","kcal per tonne","387782.204515272","384210.526315789","395663.956639566","401650.618982118","407821.229050279"
0,0,"Fruits","Fruits, Other","Loss","tonnes","334000","347000","348000","352000","355000"
0,0,"Fruits","Fruits, Other","Stock var","tonnes","0","0","0","0","0"
0,0,"Fruits","Fruits, Other","Import","tonnes","3000","3000","4000","3000","3000"
0,0,"Fruits","Fruits, Other","Export","tonnes","1000","0","7000","0","0"
0,0,"Fruits","Fruits, Other","Seed","tonnes","0","0","0","0","0"
0,0,"Fruits","Fruits, Other","Processing","tonnes","0","0","0","0","0"
0,0,"Fruits","Fruits, Other","Nonfood","tonnes","0","0","0","0","0"
0,0,"Fruits","Fruits, Other","Fraction grain feed","fraction","0","0","0","0","0"
0,0,"Fruits","Fruits, Other","Area Harvested","hectares","187154","176965","173650","170916","168204"
0,0,"Fruits","Fruits, Other","Fixed N","kg N ha-1 y-1","5","5","5","5","5"
0,0,"Fruits","Fruits, Other","N deposition","kg N ha-1 y-1","5.73103341082226","5.71291241751909","5.79631342071283","5.79631342071283","5.79631342071283"
0,0,"Fruits","Fruits, Other","N pct in crop","Percent","0.08","0.08","0.08","0.08","0.08"
0,0,"Fruits","Fruits, Other","ymax","kg N ha y-1","105","105","105","105","105"
0,0,"Fruits","Fruits, Other","Dry Matter Fraction","fraction","0","0","0","0","0"
0,0,"Fruits","Fruits, Other","Fraction Oxidised","fraction","0.9","0.9","0.9","0.9","0.9"
0,0,"Fruits","Fruits, Other","slope_ag","unitless","0","0","0","0","0"
0,0,"Fruits","Fruits, Other","intercept_ag","unitless","0","0","0","0","0"
0,0,"Fruits","Fruits, Other","residue_ratio_agbg","unitless","0","0","0","0","0"
0,0,"Fruits","Fruits, Other","ncont_ag","fraction","0","0","0","0","0"
0,0,"Fruits","Fruits, Other","ncont_bg","unitless","0","0","0","0","0"
0,0,"Fruits","Fruits, Other","fuel_pct","Percent","0","0","0","0","0"
0,0,"Fruits","Fruits, Other","frac_burned","fraction","0.25","0.25","0.25","0.25","0.25"
0,0,"Fruits","Fruits, Other","EF CO residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Fruits, Other","EF NOx residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Fruits, Other","EF SO2 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Fruits, Other","EF NMVOC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Fruits, Other","EF NH3 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Fruits, Other","EF PM10 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Fruits, Other","EF PM2.5 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Fruits","Fruits, Other","EF BC residue burning","kg tonne-1","0","0","0","0","0"
