"country","year","sector","subsector","species","mgmt","animal","pollutant","units","value"
"Nigeria",2018,"crops","ammonia production energy","Rice and products",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rice and products",NA,NA,"NMVOC","kg y-1",138684498.612215
"Nigeria",2018,"crops","ammonia production energy","Rice and products",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rice and products",NA,NA,"PM10","kg y-1",155853774.716757
"Nigeria",2018,"crops","ammonia production energy","Rice and products",NA,NA,"PM2.5","kg y-1",143919634.061058
"Nigeria",2018,"crops","ammonia production energy","Rice and products",NA,NA,"BC","kg y-1",9176813.45883105
"Nigeria",2018,"crops","ammonia production energy","Rice and products",NA,NA,"OC","kg y-1",7131929.99862538
"Nigeria",2018,"crops","ammonia production energy","Rice and products",NA,NA,"CH4","kg y-1",14170343.7106024
"Nigeria",2018,"crops","ammonia production energy","Roots, Other",NA,NA,"CO2","kg y-1",1251433178661.56
"Nigeria",2018,"crops","ammonia production energy","Roots, Other",NA,NA,"CO","kg y-1",8940107180.16776
"Nigeria",2018,"crops","ammonia production energy","Roots, Other",NA,NA,"NOx","kg y-1",2104040016.91398
"Nigeria",2018,"crops","ammonia production energy","Roots, Other",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Roots, Other",NA,NA,"NMVOC","kg y-1",983296505.206147
"Nigeria",2018,"crops","ammonia production energy","Roots, Other",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Roots, Other",NA,NA,"PM10","kg y-1",1105029570.97381
"Nigeria",2018,"crops","ammonia production energy","Roots, Other",NA,NA,"PM2.5","kg y-1",1020414499.23317
"Nigeria",2018,"crops","ammonia production energy","Roots, Other",NA,NA,"BC","kg y-1",65065156.4759852
"Nigeria",2018,"crops","ammonia production energy","Roots, Other",NA,NA,"OC","kg y-1",50566587.5652924
"Nigeria",2018,"crops","ammonia production energy","Roots, Other",NA,NA,"CH4","kg y-1",100470128.87263
"Nigeria",2018,"crops","ammonia production energy","Rye and products",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rye and products",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rye and products",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rye and products",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rye and products",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rye and products",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rye and products",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rye and products",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rye and products",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rye and products",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Rye and products",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sesame seed",NA,NA,"CO2","kg y-1",2471253002.60977
"Nigeria",2018,"crops","ammonia production energy","Sesame seed",NA,NA,"CO","kg y-1",17654371.8748708
"Nigeria",2018,"crops","ammonia production energy","Sesame seed",NA,NA,"NOx","kg y-1",4154928.36379079
"Nigeria",2018,"crops","ammonia production energy","Sesame seed",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sesame seed",NA,NA,"NMVOC","kg y-1",1941753.24929878
"Nigeria",2018,"crops","ammonia production energy","Sesame seed",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sesame seed",NA,NA,"PM10","kg y-1",2182144.19419684
"Nigeria",2018,"crops","ammonia production energy","Sesame seed",NA,NA,"PM2.5","kg y-1",2015051.57297614
"Nigeria",2018,"crops","ammonia production energy","Sesame seed",NA,NA,"BC","kg y-1",128486.655179244
"Nigeria",2018,"crops","ammonia production energy","Sesame seed",NA,NA,"OC","kg y-1",99855.77614788
"Nigeria",2018,"crops","ammonia production energy","Sesame seed",NA,NA,"CH4","kg y-1",198402.209468848
"Nigeria",2018,"crops","ammonia production energy","Sesameseed Oil",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sesameseed Oil",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sesameseed Oil",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sesameseed Oil",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sesameseed Oil",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sesameseed Oil",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sesameseed Oil",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sesameseed Oil",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sesameseed Oil",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sesameseed Oil",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sesameseed Oil",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sorghum and products",NA,NA,"CO2","kg y-1",160223777506.7
"Nigeria",2018,"crops","ammonia production energy","Sorghum and products",NA,NA,"CO","kg y-1",1144621836.90324
"Nigeria",2018,"crops","ammonia production energy","Sorghum and products",NA,NA,"NOx","kg y-1",269384930.241161
"Nigeria",2018,"crops","ammonia production energy","Sorghum and products",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sorghum and products",NA,NA,"NMVOC","kg y-1",125893641.913639
"Nigeria",2018,"crops","ammonia production energy","Sorghum and products",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sorghum and products",NA,NA,"PM10","kg y-1",141479397.491597
"Nigeria",2018,"crops","ammonia production energy","Sorghum and products",NA,NA,"PM2.5","kg y-1",130645941.371482
"Nigeria",2018,"crops","ammonia production energy","Sorghum and products",NA,NA,"BC","kg y-1",8330436.92016914
"Nigeria",2018,"crops","ammonia production energy","Sorghum and products",NA,NA,"OC","kg y-1",6474152.84609901
"Nigeria",2018,"crops","ammonia production energy","Sorghum and products",NA,NA,"CH4","kg y-1",12863414.4028167
"Nigeria",2018,"crops","ammonia production energy","Soyabean Oil",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Soyabean Oil",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Soyabean Oil",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Soyabean Oil",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Soyabean Oil",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Soyabean Oil",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Soyabean Oil",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Soyabean Oil",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Soyabean Oil",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Soyabean Oil",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Soyabean Oil",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Soyabeans",NA,NA,"CO2","kg y-1",2494353848.8333
"Nigeria",2018,"crops","ammonia production energy","Soyabeans",NA,NA,"CO","kg y-1",17819401.8938222
"Nigeria",2018,"crops","ammonia production energy","Soyabeans",NA,NA,"NOx","kg y-1",4193767.9164794
"Nigeria",2018,"crops","ammonia production energy","Soyabeans",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Soyabeans",NA,NA,"NMVOC","kg y-1",1959904.42328571
"Nigeria",2018,"crops","ammonia production energy","Soyabeans",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Soyabeans",NA,NA,"PM10","kg y-1",2202542.50121538
"Nigeria",2018,"crops","ammonia production energy","Soyabeans",NA,NA,"PM2.5","kg y-1",2033887.92703242
"Nigeria",2018,"crops","ammonia production energy","Soyabeans",NA,NA,"BC","kg y-1",129687.726239122
"Nigeria",2018,"crops","ammonia production energy","Soyabeans",NA,NA,"OC","kg y-1",100789.210695815
"Nigeria",2018,"crops","ammonia production energy","Soyabeans",NA,NA,"CH4","kg y-1",200256.839054127
"Nigeria",2018,"crops","ammonia production energy","Sugar (Raw Equivalent)",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sugar (Raw Equivalent)",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sugar (Raw Equivalent)",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sugar (Raw Equivalent)",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sugar (Raw Equivalent)",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sugar (Raw Equivalent)",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sugar (Raw Equivalent)",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sugar (Raw Equivalent)",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sugar (Raw Equivalent)",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sugar (Raw Equivalent)",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sugar (Raw Equivalent)",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sugar beet",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sugar beet",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sugar beet",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sugar beet",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sugar beet",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sugar beet",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sugar beet",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sugar beet",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sugar beet",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sugar beet",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sugar beet",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sugar cane",NA,NA,"CO2","kg y-1",38837312.9607579
"Nigeria",2018,"crops","ammonia production energy","Sugar cane",NA,NA,"CO","kg y-1",277449.684393253
"Nigeria",2018,"crops","ammonia production energy","Sugar cane",NA,NA,"NOx","kg y-1",65297.3422889772
"Nigeria",2018,"crops","ammonia production energy","Sugar cane",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sugar cane",NA,NA,"NMVOC","kg y-1",30515.8875096746
"Nigeria",2018,"crops","ammonia production energy","Sugar cane",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sugar cane",NA,NA,"PM10","kg y-1",34293.7841273332
"Nigeria",2018,"crops","ammonia production energy","Sugar cane",NA,NA,"PM2.5","kg y-1",31667.8172931287
"Nigeria",2018,"crops","ammonia production energy","Sugar cane",NA,NA,"BC","kg y-1",2019.24951965967
"Nigeria",2018,"crops","ammonia production energy","Sugar cane",NA,NA,"OC","kg y-1",1569.29704287626
"Nigeria",2018,"crops","ammonia production energy","Sugar cane",NA,NA,"CH4","kg y-1",3118.01693032247
"Nigeria",2018,"crops","ammonia production energy","Sunflower seed",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sunflower seed",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sunflower seed",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sunflower seed",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sunflower seed",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sunflower seed",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sunflower seed",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sunflower seed",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sunflower seed",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sunflower seed",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sunflower seed",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sunflowerseed Oil",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sunflowerseed Oil",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sunflowerseed Oil",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sunflowerseed Oil",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sunflowerseed Oil",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sunflowerseed Oil",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sunflowerseed Oil",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sunflowerseed Oil",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sunflowerseed Oil",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sunflowerseed Oil",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sunflowerseed Oil",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sweet potatoes",NA,NA,"CO2","kg y-1",14121003214.2357
"Nigeria",2018,"crops","ammonia production energy","Sweet potatoes",NA,NA,"CO","kg y-1",100878963.718847
"Nigeria",2018,"crops","ammonia production energy","Sweet potatoes",NA,NA,"NOx","kg y-1",23741703.7907686
"Nigeria",2018,"crops","ammonia production energy","Sweet potatoes",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sweet potatoes",NA,NA,"NMVOC","kg y-1",11095385.1530556
"Nigeria",2018,"crops","ammonia production energy","Sweet potatoes",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Sweet potatoes",NA,NA,"PM10","kg y-1",12469004.6497214
"Nigeria",2018,"crops","ammonia production energy","Sweet potatoes",NA,NA,"PM2.5","kg y-1",11514219.5917606
"Nigeria",2018,"crops","ammonia production energy","Sweet potatoes",NA,NA,"BC","kg y-1",734186.450701906
"Nigeria",2018,"crops","ammonia production energy","Sweet potatoes",NA,NA,"OC","kg y-1",570586.554454404
"Nigeria",2018,"crops","ammonia production energy","Sweet potatoes",NA,NA,"CH4","kg y-1",1133691.38435538
"Nigeria",2018,"crops","ammonia production energy","Tea (including mate)",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Tea (including mate)",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Tea (including mate)",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Tea (including mate)",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Tea (including mate)",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Tea (including mate)",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Tea (including mate)",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Tea (including mate)",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Tea (including mate)",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Tea (including mate)",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Tea (including mate)",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Tomatoes and products",NA,NA,"CO2","kg y-1",2929815510.15027
"Nigeria",2018,"crops","ammonia production energy","Tomatoes and products",NA,NA,"CO","kg y-1",20930294.2621957
"Nigeria",2018,"crops","ammonia production energy","Tomatoes and products",NA,NA,"NOx","kg y-1",4925911.49143454
"Nigeria",2018,"crops","ammonia production energy","Tomatoes and products",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Tomatoes and products",NA,NA,"NMVOC","kg y-1",2302062.46817805
"Nigeria",2018,"crops","ammonia production energy","Tomatoes and products",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Tomatoes and products",NA,NA,"PM10","kg y-1",2587060.04556823
"Nigeria",2018,"crops","ammonia production energy","Tomatoes and products",NA,NA,"PM2.5","kg y-1",2388961.93389489
"Nigeria",2018,"crops","ammonia production energy","Tomatoes and products",NA,NA,"BC","kg y-1",152328.472557823
"Nigeria",2018,"crops","ammonia production energy","Tomatoes and products",NA,NA,"OC","kg y-1",118384.884682869
"Nigeria",2018,"crops","ammonia production energy","Tomatoes and products",NA,NA,"CH4","kg y-1",235217.466579121
"Nigeria",2018,"crops","ammonia production energy","Vegetables, Other",NA,NA,"CO2","kg y-1",3012548312.31995
"Nigeria",2018,"crops","ammonia production energy","Vegetables, Other",NA,NA,"CO","kg y-1",21521328.7107977
"Nigeria",2018,"crops","ammonia production energy","Vegetables, Other",NA,NA,"NOx","kg y-1",5065010.50961991
"Nigeria",2018,"crops","ammonia production energy","Vegetables, Other",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Vegetables, Other",NA,NA,"NMVOC","kg y-1",2367068.63600745
"Nigeria",2018,"crops","ammonia production energy","Vegetables, Other",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Vegetables, Other",NA,NA,"PM10","kg y-1",2660114.04033669
"Nigeria",2018,"crops","ammonia production energy","Vegetables, Other",NA,NA,"PM2.5","kg y-1",2456421.98876288
"Nigeria",2018,"crops","ammonia production energy","Vegetables, Other",NA,NA,"BC","kg y-1",156629.958894172
"Nigeria",2018,"crops","ammonia production energy","Vegetables, Other",NA,NA,"OC","kg y-1",121727.864201687
